,frequency,presence,idf,tf-idf
albert,1,1.0,10.528284882554852,10.528284882554852
tweeties,1,1.0,10.528284882554852,10.528284882554852
pizzahut,1,1.0,10.528284882554852,10.528284882554852
lazying,1,1.0,10.528284882554852,10.528284882554852
confsuing,1,1.0,10.528284882554852,10.528284882554852
msning,1,1.0,10.528284882554852,10.528284882554852
appe,1,1.0,10.528284882554852,10.528284882554852
phoned,1,1.0,10.528284882554852,10.528284882554852
yayz,1,1.0,10.528284882554852,10.528284882554852
architect,1,1.0,10.528284882554852,10.528284882554852
utrecht,1,1.0,10.528284882554852,10.528284882554852
sodahead,1,1.0,10.528284882554852,10.528284882554852
gamee,1,1.0,10.528284882554852,10.528284882554852
youngster,1,1.0,10.528284882554852,10.528284882554852
rels,1,1.0,10.528284882554852,10.528284882554852
toniight,1,1.0,10.528284882554852,10.528284882554852
wouldnt,1,1.0,10.528284882554852,10.528284882554852
volumes,1,1.0,10.528284882554852,10.528284882554852
pange,1,1.0,10.528284882554852,10.528284882554852
milage,1,1.0,10.528284882554852,10.528284882554852
ideal,1,1.0,10.528284882554852,10.528284882554852
karla,1,1.0,10.528284882554852,10.528284882554852
blackhawks,1,1.0,10.528284882554852,10.528284882554852
programs,1,1.0,10.528284882554852,10.528284882554852
chocolatey,1,1.0,10.528284882554852,10.528284882554852
eastwood,1,1.0,10.528284882554852,10.528284882554852
sculpting,1,1.0,10.528284882554852,10.528284882554852
back.might,1,1.0,10.528284882554852,10.528284882554852
clocked,1,1.0,10.528284882554852,10.528284882554852
carving,1,1.0,10.528284882554852,10.528284882554852
inclusion,1,1.0,10.528284882554852,10.528284882554852
criminal,1,1.0,10.528284882554852,10.528284882554852
balcony,1,1.0,10.528284882554852,10.528284882554852
howto,1,1.0,10.528284882554852,10.528284882554852
carrot,1,1.0,10.528284882554852,10.528284882554852
transmission,1,1.0,10.528284882554852,10.528284882554852
kelli,1,1.0,10.528284882554852,10.528284882554852
seeley,1,1.0,10.528284882554852,10.528284882554852
requiemforthephantom,1,1.0,10.528284882554852,10.528284882554852
ka,1,1.0,10.528284882554852,10.528284882554852
goingaway,1,1.0,10.528284882554852,10.528284882554852
afternoons,1,1.0,10.528284882554852,10.528284882554852
fragile,1,1.0,10.528284882554852,10.528284882554852
weatler,1,1.0,10.528284882554852,10.528284882554852
dorito,1,1.0,10.528284882554852,10.528284882554852
oph,1,1.0,10.528284882554852,10.528284882554852
unsuccesful,1,1.0,10.528284882554852,10.528284882554852
antisocial,1,1.0,10.528284882554852,10.528284882554852
heineken,1,1.0,10.528284882554852,10.528284882554852
participated,1,1.0,10.528284882554852,10.528284882554852
wants2,1,1.0,10.528284882554852,10.528284882554852
rejecting,1,1.0,10.528284882554852,10.528284882554852
bittech,1,1.0,10.528284882554852,10.528284882554852
talkedabout,1,1.0,10.528284882554852,10.528284882554852
recite,1,1.0,10.528284882554852,10.528284882554852
itll,1,1.0,10.528284882554852,10.528284882554852
sunshade,1,1.0,10.528284882554852,10.528284882554852
podcas,1,1.0,10.528284882554852,10.528284882554852
snaps,1,1.0,10.528284882554852,10.528284882554852
suffication,1,1.0,10.528284882554852,10.528284882554852
rethinking,1,1.0,10.528284882554852,10.528284882554852
handshakes,1,1.0,10.528284882554852,10.528284882554852
alexis,1,1.0,10.528284882554852,10.528284882554852
desert,1,1.0,10.528284882554852,10.528284882554852
screenshots,1,1.0,10.528284882554852,10.528284882554852
haileys,1,1.0,10.528284882554852,10.528284882554852
freaak,1,1.0,10.528284882554852,10.528284882554852
pencil,1,1.0,10.528284882554852,10.528284882554852
pdhpe,1,1.0,10.528284882554852,10.528284882554852
larffing,1,1.0,10.528284882554852,10.528284882554852
vhs,1,1.0,10.528284882554852,10.528284882554852
ghalib,1,1.0,10.528284882554852,10.528284882554852
downsides,1,1.0,10.528284882554852,10.528284882554852
bricked,1,1.0,10.528284882554852,10.528284882554852
atltweet,1,1.0,10.528284882554852,10.528284882554852
ketboard,1,1.0,10.528284882554852,10.528284882554852
guns,1,1.0,10.528284882554852,10.528284882554852
bam,1,1.0,10.528284882554852,10.528284882554852
separates,1,1.0,10.528284882554852,10.528284882554852
vegetable,1,1.0,10.528284882554852,10.528284882554852
lammee,1,1.0,10.528284882554852,10.528284882554852
skid,1,1.0,10.528284882554852,10.528284882554852
grreat,1,1.0,10.528284882554852,10.528284882554852
visialvoicemail,1,1.0,10.528284882554852,10.528284882554852
chays,1,1.0,10.528284882554852,10.528284882554852
gal,1,1.0,10.528284882554852,10.528284882554852
dha,1,1.0,10.528284882554852,10.528284882554852
nofakery,1,1.0,10.528284882554852,10.528284882554852
munched,1,1.0,10.528284882554852,10.528284882554852
calendars,1,1.0,10.528284882554852,10.528284882554852
archies,1,1.0,10.528284882554852,10.528284882554852
talkers,1,1.0,10.528284882554852,10.528284882554852
groovin,1,1.0,10.528284882554852,10.528284882554852
steemer,1,1.0,10.528284882554852,10.528284882554852
renouncing,1,1.0,10.528284882554852,10.528284882554852
leav,1,1.0,10.528284882554852,10.528284882554852
sergi,1,1.0,10.528284882554852,10.528284882554852
pile,1,1.0,10.528284882554852,10.528284882554852
muahh,1,1.0,10.528284882554852,10.528284882554852
inappropriate,1,1.0,10.528284882554852,10.528284882554852
crusty,1,1.0,10.528284882554852,10.528284882554852
landon,1,1.0,10.528284882554852,10.528284882554852
beeman,1,1.0,10.528284882554852,10.528284882554852
mf,1,1.0,10.528284882554852,10.528284882554852
sniffles,1,1.0,10.528284882554852,10.528284882554852
studies,1,1.0,10.528284882554852,10.528284882554852
paychecks,1,1.0,10.528284882554852,10.528284882554852
nakuh,1,1.0,10.528284882554852,10.528284882554852
joeman,1,1.0,10.528284882554852,10.528284882554852
ye6le3ni,1,1.0,10.528284882554852,10.528284882554852
troosevelt,1,1.0,10.528284882554852,10.528284882554852
thoe,1,1.0,10.528284882554852,10.528284882554852
sensors,1,1.0,10.528284882554852,10.528284882554852
samberg,1,1.0,10.528284882554852,10.528284882554852
excite,1,1.0,10.528284882554852,10.528284882554852
painfully,1,1.0,10.528284882554852,10.528284882554852
definite,1,1.0,10.528284882554852,10.528284882554852
corrections,1,1.0,10.528284882554852,10.528284882554852
noms,1,1.0,10.528284882554852,10.528284882554852
magnolia,1,1.0,10.528284882554852,10.528284882554852
moyles,1,1.0,10.528284882554852,10.528284882554852
luckk,1,1.0,10.528284882554852,10.528284882554852
careoke,1,1.0,10.528284882554852,10.528284882554852
paraded,1,1.0,10.528284882554852,10.528284882554852
wango,1,1.0,10.528284882554852,10.528284882554852
wov,1,1.0,10.528284882554852,10.528284882554852
outline,1,1.0,10.528284882554852,10.528284882554852
oracle,1,1.0,10.528284882554852,10.528284882554852
creatur,1,1.0,10.528284882554852,10.528284882554852
regime,1,1.0,10.528284882554852,10.528284882554852
deffo,1,1.0,10.528284882554852,10.528284882554852
pugsly,1,1.0,10.528284882554852,10.528284882554852
blu,1,1.0,10.528284882554852,10.528284882554852
afterparty,1,1.0,10.528284882554852,10.528284882554852
differents,1,1.0,10.528284882554852,10.528284882554852
mymaths,1,1.0,10.528284882554852,10.528284882554852
scholl,1,1.0,10.528284882554852,10.528284882554852
yays,1,1.0,10.528284882554852,10.528284882554852
pencils,1,1.0,10.528284882554852,10.528284882554852
correctly,1,1.0,10.528284882554852,10.528284882554852
detalis,1,1.0,10.528284882554852,10.528284882554852
cheat,1,1.0,10.528284882554852,10.528284882554852
robots,1,1.0,10.528284882554852,10.528284882554852
bylaurenluke,1,1.0,10.528284882554852,10.528284882554852
horseback,1,1.0,10.528284882554852,10.528284882554852
conversion,1,1.0,10.528284882554852,10.528284882554852
ccna,1,1.0,10.528284882554852,10.528284882554852
emporium,1,1.0,10.528284882554852,10.528284882554852
eveyone,1,1.0,10.528284882554852,10.528284882554852
kellan,1,1.0,10.528284882554852,10.528284882554852
moro,1,1.0,10.528284882554852,10.528284882554852
cuutest,1,1.0,10.528284882554852,10.528284882554852
wafting,1,1.0,10.528284882554852,10.528284882554852
shhweetjayz,1,1.0,10.528284882554852,10.528284882554852
mtv.sunday,1,1.0,10.528284882554852,10.528284882554852
youporn,1,1.0,10.528284882554852,10.528284882554852
gorayeb,1,1.0,10.528284882554852,10.528284882554852
sshh,1,1.0,10.528284882554852,10.528284882554852
crooning,1,1.0,10.528284882554852,10.528284882554852
hopelessly,1,1.0,10.528284882554852,10.528284882554852
helicopters,1,1.0,10.528284882554852,10.528284882554852
tarblack,1,1.0,10.528284882554852,10.528284882554852
omgaah,1,1.0,10.528284882554852,10.528284882554852
telemarketers,1,1.0,10.528284882554852,10.528284882554852
wwdc,1,1.0,10.528284882554852,10.528284882554852
jasmin,1,1.0,10.528284882554852,10.528284882554852
noiice,1,1.0,10.528284882554852,10.528284882554852
sammie,1,1.0,10.528284882554852,10.528284882554852
magnet,1,1.0,10.528284882554852,10.528284882554852
claps,1,1.0,10.528284882554852,10.528284882554852
bobby,1,1.0,10.528284882554852,10.528284882554852
lloovvee,1,1.0,10.528284882554852,10.528284882554852
annoyedy,1,1.0,10.528284882554852,10.528284882554852
passive,1,1.0,10.528284882554852,10.528284882554852
juliet,1,1.0,10.528284882554852,10.528284882554852
airy,1,1.0,10.528284882554852,10.528284882554852
hid,1,1.0,10.528284882554852,10.528284882554852
naa,1,1.0,10.528284882554852,10.528284882554852
witless,1,1.0,10.528284882554852,10.528284882554852
pointed,1,1.0,10.528284882554852,10.528284882554852
unfun,1,1.0,10.528284882554852,10.528284882554852
btr,1,1.0,10.528284882554852,10.528284882554852
ant,1,1.0,10.528284882554852,10.528284882554852
chainsaw,1,1.0,10.528284882554852,10.528284882554852
amongst,1,1.0,10.528284882554852,10.528284882554852
fk,1,1.0,10.528284882554852,10.528284882554852
faires,1,1.0,10.528284882554852,10.528284882554852
williamss,1,1.0,10.528284882554852,10.528284882554852
pixies,1,1.0,10.528284882554852,10.528284882554852
myst,1,1.0,10.528284882554852,10.528284882554852
mcm,1,1.0,10.528284882554852,10.528284882554852
nerdy,1,1.0,10.528284882554852,10.528284882554852
calibre,1,1.0,10.528284882554852,10.528284882554852
kisha,1,1.0,10.528284882554852,10.528284882554852
lacks,1,1.0,10.528284882554852,10.528284882554852
sso,1,1.0,10.528284882554852,10.528284882554852
severing,1,1.0,10.528284882554852,10.528284882554852
jarvis,1,1.0,10.528284882554852,10.528284882554852
jcdecaux,1,1.0,10.528284882554852,10.528284882554852
agenda,1,1.0,10.528284882554852,10.528284882554852
dreamland,1,1.0,10.528284882554852,10.528284882554852
awakening,1,1.0,10.528284882554852,10.528284882554852
formidable,1,1.0,10.528284882554852,10.528284882554852
kew,1,1.0,10.528284882554852,10.528284882554852
defrag,1,1.0,10.528284882554852,10.528284882554852
inclient,1,1.0,10.528284882554852,10.528284882554852
reskinned,1,1.0,10.528284882554852,10.528284882554852
theraflu,1,1.0,10.528284882554852,10.528284882554852
wortha,1,1.0,10.528284882554852,10.528284882554852
competitor,1,1.0,10.528284882554852,10.528284882554852
butteflies,1,1.0,10.528284882554852,10.528284882554852
labs,1,1.0,10.528284882554852,10.528284882554852
conor,1,1.0,10.528284882554852,10.528284882554852
buaa,1,1.0,10.528284882554852,10.528284882554852
jensen,1,1.0,10.528284882554852,10.528284882554852
bulls,1,1.0,10.528284882554852,10.528284882554852
aparantly,1,1.0,10.528284882554852,10.528284882554852
tyvm,1,1.0,10.528284882554852,10.528284882554852
amost,1,1.0,10.528284882554852,10.528284882554852
idgaf,1,1.0,10.528284882554852,10.528284882554852
achieving,1,1.0,10.528284882554852,10.528284882554852
fart,1,1.0,10.528284882554852,10.528284882554852
viruses,1,1.0,10.528284882554852,10.528284882554852
cubiclefreedomness,1,1.0,10.528284882554852,10.528284882554852
euphori,1,1.0,10.528284882554852,10.528284882554852
kaylalee,1,1.0,10.528284882554852,10.528284882554852
cgi,1,1.0,10.528284882554852,10.528284882554852
ecxcited,1,1.0,10.528284882554852,10.528284882554852
charms,1,1.0,10.528284882554852,10.528284882554852
arnd,1,1.0,10.528284882554852,10.528284882554852
biggs,1,1.0,10.528284882554852,10.528284882554852
sixty,1,1.0,10.528284882554852,10.528284882554852
altered,1,1.0,10.528284882554852,10.528284882554852
jittery,1,1.0,10.528284882554852,10.528284882554852
deflated,1,1.0,10.528284882554852,10.528284882554852
laff,1,1.0,10.528284882554852,10.528284882554852
rohan,1,1.0,10.528284882554852,10.528284882554852
providing,1,1.0,10.528284882554852,10.528284882554852
iappreciate,1,1.0,10.528284882554852,10.528284882554852
hopeflly,1,1.0,10.528284882554852,10.528284882554852
ballarat,1,1.0,10.528284882554852,10.528284882554852
completley,1,1.0,10.528284882554852,10.528284882554852
ladyfriend,1,1.0,10.528284882554852,10.528284882554852
sunn,1,1.0,10.528284882554852,10.528284882554852
delegate,1,1.0,10.528284882554852,10.528284882554852
chrissy,1,1.0,10.528284882554852,10.528284882554852
alltel,1,1.0,10.528284882554852,10.528284882554852
plural,1,1.0,10.528284882554852,10.528284882554852
sporting,1,1.0,10.528284882554852,10.528284882554852
muffinss,1,1.0,10.528284882554852,10.528284882554852
lucas,1,1.0,10.528284882554852,10.528284882554852
tributary,1,1.0,10.528284882554852,10.528284882554852
walmart.com,1,1.0,10.528284882554852,10.528284882554852
reupload,1,1.0,10.528284882554852,10.528284882554852
summary,1,1.0,10.528284882554852,10.528284882554852
mozert,1,1.0,10.528284882554852,10.528284882554852
junction,1,1.0,10.528284882554852,10.528284882554852
believing,1,1.0,10.528284882554852,10.528284882554852
explosion,1,1.0,10.528284882554852,10.528284882554852
manual,1,1.0,10.528284882554852,10.528284882554852
athletes,1,1.0,10.528284882554852,10.528284882554852
cse,1,1.0,10.528284882554852,10.528284882554852
ox,1,1.0,10.528284882554852,10.528284882554852
jen,1,1.0,10.528284882554852,10.528284882554852
pagee,1,1.0,10.528284882554852,10.528284882554852
macrina,1,1.0,10.528284882554852,10.528284882554852
starin,1,1.0,10.528284882554852,10.528284882554852
risk,1,1.0,10.528284882554852,10.528284882554852
funkey,1,1.0,10.528284882554852,10.528284882554852
tytn,1,1.0,10.528284882554852,10.528284882554852
conjunctivitis,1,1.0,10.528284882554852,10.528284882554852
chilliin,1,1.0,10.528284882554852,10.528284882554852
linuxoutlaws,1,1.0,10.528284882554852,10.528284882554852
bargain,1,1.0,10.528284882554852,10.528284882554852
payment,1,1.0,10.528284882554852,10.528284882554852
slumdog,1,1.0,10.528284882554852,10.528284882554852
cathylofran,1,1.0,10.528284882554852,10.528284882554852
nround,1,1.0,10.528284882554852,10.528284882554852
mariners,1,1.0,10.528284882554852,10.528284882554852
eavy,1,1.0,10.528284882554852,10.528284882554852
jenson,1,1.0,10.528284882554852,10.528284882554852
needless,1,1.0,10.528284882554852,10.528284882554852
playable,1,1.0,10.528284882554852,10.528284882554852
everyond,1,1.0,10.528284882554852,10.528284882554852
preschool,1,1.0,10.528284882554852,10.528284882554852
notary,1,1.0,10.528284882554852,10.528284882554852
spreadsheets,1,1.0,10.528284882554852,10.528284882554852
twilightguy.com,1,1.0,10.528284882554852,10.528284882554852
halp,1,1.0,10.528284882554852,10.528284882554852
probl,1,1.0,10.528284882554852,10.528284882554852
greentea,1,1.0,10.528284882554852,10.528284882554852
screening,1,1.0,10.528284882554852,10.528284882554852
gareth,1,1.0,10.528284882554852,10.528284882554852
conrad,1,1.0,10.528284882554852,10.528284882554852
lonelyy,1,1.0,10.528284882554852,10.528284882554852
ess,1,1.0,10.528284882554852,10.528284882554852
wathing,1,1.0,10.528284882554852,10.528284882554852
dentists,1,1.0,10.528284882554852,10.528284882554852
simspon,1,1.0,10.528284882554852,10.528284882554852
dipped,1,1.0,10.528284882554852,10.528284882554852
repetative,1,1.0,10.528284882554852,10.528284882554852
suse,1,1.0,10.528284882554852,10.528284882554852
sermons,1,1.0,10.528284882554852,10.528284882554852
bastard,1,1.0,10.528284882554852,10.528284882554852
confuzzled,1,1.0,10.528284882554852,10.528284882554852
herbs,1,1.0,10.528284882554852,10.528284882554852
kittykis,1,1.0,10.528284882554852,10.528284882554852
indianapolis,1,1.0,10.528284882554852,10.528284882554852
bluff,1,1.0,10.528284882554852,10.528284882554852
marco,1,1.0,10.528284882554852,10.528284882554852
blumenthal,1,1.0,10.528284882554852,10.528284882554852
pag,1,1.0,10.528284882554852,10.528284882554852
abu,1,1.0,10.528284882554852,10.528284882554852
tixs,1,1.0,10.528284882554852,10.528284882554852
chegay,1,1.0,10.528284882554852,10.528284882554852
guild,1,1.0,10.528284882554852,10.528284882554852
wkds,1,1.0,10.528284882554852,10.528284882554852
wy911,1,1.0,10.528284882554852,10.528284882554852
mortified,1,1.0,10.528284882554852,10.528284882554852
aots,1,1.0,10.528284882554852,10.528284882554852
iknow,1,1.0,10.528284882554852,10.528284882554852
cholocate,1,1.0,10.528284882554852,10.528284882554852
voyed,1,1.0,10.528284882554852,10.528284882554852
recommendatiion,1,1.0,10.528284882554852,10.528284882554852
cm,1,1.0,10.528284882554852,10.528284882554852
embraced,1,1.0,10.528284882554852,10.528284882554852
categories,1,1.0,10.528284882554852,10.528284882554852
fem,1,1.0,10.528284882554852,10.528284882554852
proclamation,1,1.0,10.528284882554852,10.528284882554852
eta,1,1.0,10.528284882554852,10.528284882554852
gangstarr,1,1.0,10.528284882554852,10.528284882554852
whwha,1,1.0,10.528284882554852,10.528284882554852
porter,1,1.0,10.528284882554852,10.528284882554852
bitched,1,1.0,10.528284882554852,10.528284882554852
